Epoch	AverageEp_ret	StdEp_ret	MaxEp_ret	MinEp_ret	AverageEp_fairness	StdEp_fairness	MaxEp_fairness	MinEp_fairness	Ep_tx	EP_new	Ep_waiting	Ep_capacity	Ep_rbgused	Ep_bler	Ep_interf	LossPi	LossV	DeltaLossPi	DeltaLossV	AverageVVAL	StdVVAL	MaxVVAL	MinVVAL	Ep_rbginterf
80	33.512417	0.0	33.512417	33.512417	0.0	0.0	0.0	0.0	1760021.4	6398663.0	4638642.0	0.0	1774.0	0.0	11.093099	2.69413e-06	0.009645939	9.561539e-05	-0.0072033918	66.781265	7.6293945e-06	66.78127	66.78127	11.377001
81	33.647747	0.0	33.647747	33.647747	0.0	0.0	0.0	0.0	1767077.4	6398663.0	4631586.0	0.0	1774.0	0.0	11.263241	7.843971e-07	0.015344162	-0.026532466	-0.011477596	66.86816	0.0	66.86816	66.86816	11.547144
82	33.829655	0.0	33.829655	33.829655	0.0	0.0	0.0	0.0	1776717.4	6398663.0	4621946.0	0.0	1774.0	0.0	11.418089	-1.7762184e-07	0.038462494	-0.025995415	-0.030813787	66.9765	1.5258789e-05	66.97649	66.97649	11.701992
83	33.99795	0.0	33.99795	33.99795	0.0	0.0	0.0	0.0	1785477.4	6398663.0	4613186.0	0.0	1774.0	0.0	11.525211	2.3794173e-06	0.050906725	-0.027794894	-0.04179156	67.15406	7.6293945e-06	67.15405	67.15405	11.809114
84	34.203064	0.0	34.203064	34.203064	0.0	0.0	0.0	0.0	1796381.4	6398663.0	4602282.0	0.0	1774.0	0.0	11.679114	-1.4424323e-07	0.084351026	-0.0043416102	-0.07009842	67.36311	7.6293945e-06	67.363106	67.363106	11.974746
85	34.299744	0.0	34.299744	34.299744	0.0	0.0	0.0	0.0	1801477.4	6398663.0	4597186.0	0.0	1774.0	0.0	11.741685	1.14440915e-07	0.08110279	0.011318588	-0.0672096	67.630745	0.0	67.630745	67.630745	12.037315
86	34.377922	0.0	34.377922	34.377922	0.0	0.0	0.0	0.0	1805605.4	6398663.0	4593058.0	0.0	1774.0	0.0	11.868947	-4.518032e-07	0.06485306	0.00812405	-0.05482627	67.89127	0.0	67.89127	67.89127	12.1645775
87	34.438705	0.0	34.438705	34.438705	0.0	0.0	0.0	0.0	1808749.4	6398663.0	4589914.0	0.0	1774.0	0.0	11.958197	-2.0980835e-07	0.051145	-0.0001669693	-0.044337057	68.12888	7.6293945e-06	68.128876	68.128876	12.253827
88	34.418583	0.0	34.418583	34.418583	0.0	0.0	0.0	0.0	1807677.4	6398663.0	4590986.0	0.0	1774.0	0.0	11.912712	9.357929e-07	0.024778938	0.022625975	-0.021059304	68.33917	7.6293945e-06	68.339165	68.339165	12.208343
89	34.376167	0.0	34.376167	34.376167	0.0	0.0	0.0	0.0	1805757.4	6398663.0	4592906.0	0.0	1774.0	0.0	11.913781	-7.945299e-07	0.012209373	0.004023159	-0.009724634	68.482796	7.6293945e-06	68.48279	68.48279	12.207612
90	34.222565	0.0	34.222565	34.222565	0.0	0.0	0.0	0.0	1797573.4	6398663.0	4601090.0	0.0	1774.0	0.0	11.748985	-3.9696693e-07	0.00054574036	-0.010345684	-1.6392849e-05	68.58094	7.6293945e-06	68.58095	68.58095	12.042816
91	34.17121	0.0	34.17121	34.17121	0.0	0.0	0.0	0.0	1794805.4	6398663.0	4603858.0	0.0	1774.0	0.0	11.796115	-2.5200843e-06	0.0022459084	-0.028221799	-0.0011481992	68.58621	0.0	68.58621	68.58621	12.089946
92	34.08959	0.0	34.08959	34.08959	0.0	0.0	0.0	0.0	1790421.4	6398663.0	4608242.0	0.0	1774.0	0.0	11.772578	-6.4611436e-07	0.006770707	-0.028088488	-0.003570153	68.552635	0.0	68.552635	68.552635	12.066409
93	34.143665	0.0	34.143665	34.143665	0.0	0.0	0.0	0.0	1793293.4	6398663.0	4605370.0	0.0	1774.0	0.0	12.057216	-1.1920929e-07	0.0024974546	-0.039073303	-0.0010001211	68.49381	0.0	68.49381	68.49381	12.351047
94	34.174107	0.0	34.174107	34.174107	0.0	0.0	0.0	0.0	1794965.4	6398663.0	4603698.0	0.0	1774.0	0.0	12.308527	2.813339e-07	0.0014857954	-0.01247003	-4.249427e-05	68.46294	7.6293945e-06	68.46293	68.46293	12.602358
95	34.43767	0.0	34.43767	34.43767	0.0	0.0	0.0	0.0	1807045.4	6398663.0	4591618.0	0.0	1773.0	0.0	12.57212	2.3841856e-08	0.0115031935	0.010610556	-0.008173489	68.45496	7.6293945e-06	68.45497	68.45497	12.86775
96	34.816795	0.0	34.816795	34.816795	0.0	0.0	0.0	0.0	1827245.4	6398663.0	4571418.0	0.0	1773.0	0.0	13.025849	1.5306473e-06	0.08059097	0.03092202	-0.061942145	68.54466	7.6293945e-06	68.54467	68.54467	13.323279
